ID,study,ResearchAsisitant,Raven1,Raven2,Raven3,Raven4,Raven5,Raven6,Raven7,Raven8,Raven9,Raven10,Raven11,Raven12,Raven13,Raven14,Raven15,Raven16,Raven17,Raven18,Raven19,Raven20,Raven21,Raven22,Raven23,Raven24,Raven25,Raven26,Raven27,Raven28,Raven29,Raven30,Raven31,Raven32,Raven33,Raven34,Raven35,Raven36,sex,age,Raven_Total,Raven_percentile,Raven_probabilities,Raven_z_scores,Raven_IQ,Raven_IQ_cat,SAI_winsorised,SAI_winsorized_IQ,SAI_residuals,SAI_residuals_abs,Raven_IQ2,SAIQ_IQ_dif,raven_odd,raven_even,raven_even2
806,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,26,25,65,.65,.385320466407568,105.779806996114,3,23,150,4.90062960690929,4.90062960690929,11189.367568135,44.2201930038865,15,10,100
450,motivation,LukWiecz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,19,24,60,.6,.2533471031358,103.800206547037,3,24,155,6.03207948259497,6.03207948259497,10774.4828792075,51.199793452963,13,11,121
120,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,22,26,70,.7,.524400512708041,107.866007690621,3,24,155,5.76917973122362,5.76917973122362,11635.075615113,47.1339923093794,13,13,169
113,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,24,60,.6,.2533471031358,103.800206547037,3,25,160,7.03207948259497,7.03207948259497,10774.4828792075,56.199793452963,12,12,144
1070,data4, ,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,36,24,63,.63,.331853346436817,104.977800196552,3,25,160,7.03207948259497,7.03207948259497,11020.3385341072,55.0221998034477,12,12,144
372,couples,couples_men,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,36,24,63,.63,.331853346436817,104.977800196552,3,25,160,7.03207948259497,7.03207948259497,11020.3385341072,55.0221998034477,12,12,144
336,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,29,33,95,.95,1.64485362695147,124.672804404272,4,10,85,-9.15096939857608,9.15096939857608,15543.3081580259,-39.6728044042721,16,17,289
719,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,23,27,75,.75,.674489750196082,110.117346252941,4,11,90,-7.36227014446205,7.36227014446205,12125.8299457901,-20.1173462529412,14,13,169
906,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,21,28,80,.8,.841621233572914,112.624318503594,4,13,100,-5.49372002014772,5.49372002014772,12684.2371183989,-12.6243185035937,16,12,144
68,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,21,28,80,.8,.841621233572914,112.624318503594,4,13,100,-5.49372002014772,5.49372002014772,12684.2371183989,-12.6243185035937,16,12,144
722,motivation,DomRadz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,23,28,80,.8,.841621233572914,112.624318503594,4,13,100,-5.49372002014772,5.49372002014772,12684.2371183989,-12.6243185035937,13,15,225
832,motivation,Oliwia,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,31,29,84,.84,.994457883209753,114.916868248146,4,13,100,-5.62516989583339,5.62516989583339,13205.8866079618,-14.9168682481463,14,15,225
566,motivation,NatGors,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,21,29,84,.84,.994457883209753,114.916868248146,4,14,105,-4.62516989583339,4.62516989583339,13205.8866079618,-9.91686824814629,15,14,196
656,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,22,30,87,.87,1.1263911290388,116.895866935582,4,14,105,-4.75661977151906,4.75661977151906,13664.6437066213,-11.895866935582,16,14,196
717,motivation,LukWiecz,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,23,27,75,.75,.674489750196082,110.117346252941,4,14,105,-4.36227014446205,4.36227014446205,12125.8299457901,-5.11734625294122,11,16,256
17,couples,couples_women,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,19,27,75,.75,.674489750196082,110.117346252941,4,15,110,-3.36227014446205,3.36227014446205,12125.8299457901,-.117346252941218,15,12,144
912,data4, ,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,19,27,75,.75,.674489750196082,110.117346252941,4,15,110,-3.36227014446205,3.36227014446205,12125.8299457901,-.117346252941218,15,12,144
925,data4, ,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,21,28,80,.8,.841621233572914,112.624318503594,4,15,110,-3.49372002014772,3.49372002014772,12684.2371183989,-2.62431850359371,15,13,169
69,couples,couples_women,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,21,28,80,.8,.841621233572914,112.624318503594,4,15,110,-3.49372002014772,3.49372002014772,12684.2371183989,-2.62431850359371,15,13,169
560,motivation,AZochows,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,21,28,80,.8,.841621233572914,112.624318503594,4,15,110,-3.49372002014772,3.49372002014772,12684.2371183989,-2.62431850359371,14,14,196
570,motivation,AZochows,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,21,30,87,.87,1.1263911290388,116.895866935582,4,15,110,-3.75661977151906,3.75661977151906,13664.6437066213,-6.89586693558201,15,15,225
575,motivation,AZochows,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,21,31,90,.9,1.2815515655446,119.223273483169,4,15,110,-3.88806964720474,3.88806964720474,14214.1889400425,-9.22327348316901,16,15,225
640,motivation,JuliaWoj,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,22,27,75,.75,.674489750196082,110.117346252941,4,15,110,-3.36227014446205,3.36227014446205,12125.8299457901,-.117346252941218,14,13,169
644,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,22,27,75,.75,.674489750196082,110.117346252941,4,15,110,-3.36227014446205,3.36227014446205,12125.8299457901,-.117346252941218,13,14,196
877,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,22,30,87,.87,1.1263911290388,116.895866935582,4,15,110,-3.75661977151906,3.75661977151906,13664.6437066213,-6.89586693558201,17,13,169
134,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,22,30,87,.87,1.1263911290388,116.895866935582,4,15,110,-3.75661977151906,3.75661977151906,13664.6437066213,-6.89586693558201,17,13,169
664,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,22,31,90,.9,1.2815515655446,119.223273483169,4,15,110,-3.88806964720474,3.88806964720474,14214.1889400425,-9.22327348316901,16,15,225
660,motivation,JanAntcz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,22,31,90,.9,1.2815515655446,119.223273483169,4,15,110,-3.88806964720474,3.88806964720474,14214.1889400425,-9.22327348316901,16,15,225
718,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,23,27,75,.75,.674489750196082,110.117346252941,4,15,110,-3.36227014446205,3.36227014446205,12125.8299457901,-.117346252941218,13,14,196
727,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,23,28,80,.8,.841621233572914,112.624318503594,4,15,110,-3.49372002014772,3.49372002014772,12684.2371183989,-2.62431850359371,15,13,169
184,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,23,28,80,.8,.841621233572914,112.624318503594,4,15,110,-3.49372002014772,3.49372002014772,12684.2371183989,-2.62431850359371,14,14,196
855,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,25,31,90,.9,1.2815515655446,119.223273483169,4,15,110,-3.88806964720474,3.88806964720474,14214.1889400425,-9.22327348316901,16,15,225
259,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,25,31,90,.9,1.2815515655446,119.223273483169,4,15,110,-3.88806964720474,3.88806964720474,14214.1889400425,-9.22327348316901,16,15,225
821,motivation,NatGors,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,28,27,75,.75,.674489750196082,110.117346252941,4,15,110,-3.36227014446205,3.36227014446205,12125.8299457901,-.117346252941218,14,13,169
462,motivation,JanAntcz,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,19,28,80,.8,.841621233572914,112.624318503594,4,16,115,-2.49372002014772,2.49372002014772,12684.2371183989,2.37568149640629,14,14,196
964,data4, ,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,20,27,75,.75,.674489750196082,110.117346252941,4,16,115,-2.36227014446205,2.36227014446205,12125.8299457901,4.88265374705878,16,11,121
36,couples,couples_women,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,20,27,75,.75,.674489750196082,110.117346252941,4,16,115,-2.36227014446205,2.36227014446205,12125.8299457901,4.88265374705878,16,11,121
71,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,21,30,87,.87,1.1263911290388,116.895866935582,4,16,115,-2.75661977151906,2.75661977151906,13664.6437066213,-1.89586693558201,15,15,225
574,motivation,DomRadz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,21,31,90,.9,1.2815515655446,119.223273483169,4,16,115,-2.88806964720474,2.88806964720474,14214.1889400425,-4.22327348316901,14,17,289
130,couples,couples_men,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,22,27,75,.75,.674489750196082,110.117346252941,4,16,115,-2.36227014446205,2.36227014446205,12125.8299457901,4.88265374705878,13,14,196
654,motivation,LukWiecz,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,22,29,84,.84,.994457883209753,114.916868248146,4,16,115,-2.62516989583339,2.62516989583339,13205.8866079618,.0831317518537134,13,16,256
135,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,22,30,87,.87,1.1263911290388,116.895866935582,4,16,115,-2.75661977151906,2.75661977151906,13664.6437066213,-1.89586693558201,15,15,225
657,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,22,30,87,.87,1.1263911290388,116.895866935582,4,16,115,-2.75661977151906,2.75661977151906,13664.6437066213,-1.89586693558201,15,15,225
721,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,23,27,75,.75,.674489750196082,110.117346252941,4,16,115,-2.36227014446205,2.36227014446205,12125.8299457901,4.88265374705878,14,13,169
729,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,23,29,84,.84,.994457883209753,114.916868248146,4,16,115,-2.62516989583339,2.62516989583339,13205.8866079618,.0831317518537134,16,13,169
1074,data4, ,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,24,28,80,.8,.841621233572914,112.624318503594,4,16,115,-2.49372002014772,2.49372002014772,12684.2371183989,2.37568149640629,13,15,225
219,couples,couples_men,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,24,28,80,.8,.841621233572914,112.624318503594,4,16,115,-2.49372002014772,2.49372002014772,12684.2371183989,2.37568149640629,13,15,225
778,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,24,29,84,.84,.994457883209753,114.916868248146,4,16,115,-2.62516989583339,2.62516989583339,13205.8866079618,.0831317518537134,15,14,196
776,motivation,DomRadz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,24,29,84,.84,.994457883209753,114.916868248146,4,16,115,-2.62516989583339,2.62516989583339,13205.8866079618,.0831317518537134,15,14,196
226,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,24,31,90,.9,1.2815515655446,119.223273483169,4,16,115,-2.88806964720474,2.88806964720474,14214.1889400425,-4.22327348316901,16,15,225
808,motivation,NatGors,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,26,27,75,.75,.674489750196082,110.117346252941,4,16,115,-2.36227014446205,2.36227014446205,12125.8299457901,4.88265374705878,13,14,196
303,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,27,28,80,.8,.841621233572914,112.624318503594,4,16,115,-2.49372002014772,2.49372002014772,12684.2371183989,2.37568149640629,15,13,169
822,motivation,Oliwia,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,28,27,75,.75,.674489750196082,110.117346252941,4,16,115,-2.36227014446205,2.36227014446205,12125.8299457901,4.88265374705878,13,14,196
829,motivation,NatGors,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,30,29,84,.84,.994457883209753,114.916868248146,4,16,115,-2.62516989583339,2.62516989583339,13205.8866079618,.0831317518537134,16,13,169
971,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,20,27,75,.75,.674489750196082,110.117346252941,4,17,120,-1.36227014446205,1.36227014446205,12125.8299457901,9.88265374705878,15,12,144
37,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,20,27,75,.75,.674489750196082,110.117346252941,4,17,120,-1.36227014446205,1.36227014446205,12125.8299457901,9.88265374705878,15,12,144
555,motivation,AZochows,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,21,27,75,.75,.674489750196082,110.117346252941,4,17,120,-1.36227014446205,1.36227014446205,12125.8299457901,9.88265374705878,15,12,144
562,motivation,LukWiecz,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,21,28,80,.8,.841621233572914,112.624318503594,4,17,120,-1.49372002014772,1.49372002014772,12684.2371183989,7.37568149640629,14,14,196
569,motivation,JanAntcz,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,21,30,87,.87,1.1263911290388,116.895866935582,4,17,120,-1.75661977151906,1.75661977151906,13664.6437066213,3.10413306441799,18,12,144
571,motivation,AZochows,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,21,30,87,.87,1.1263911290388,116.895866935582,4,17,120,-1.75661977151906,1.75661977151906,13664.6437066213,3.10413306441799,15,15,225
72,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,21,30,87,.87,1.1263911290388,116.895866935582,4,17,120,-1.75661977151906,1.75661977151906,13664.6437066213,3.10413306441799,15,15,225
577,motivation,JuliaWoj,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,21,32,93,.93,1.47579102817917,122.136865422688,4,17,120,-2.01951952289041,2.01951952289041,14917.4138952797,-2.13686542268756,18,14,196
861,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,22,27,75,.75,.674489750196082,110.117346252941,4,17,120,-1.36227014446205,1.36227014446205,12125.8299457901,9.88265374705878,14,13,169
128,couples,couples_men,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,22,27,75,.75,.674489750196082,110.117346252941,4,17,120,-1.36227014446205,1.36227014446205,12125.8299457901,9.88265374705878,12,15,225
127,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,22,27,75,.75,.674489750196082,110.117346252941,4,17,120,-1.36227014446205,1.36227014446205,12125.8299457901,9.88265374705878,14,13,169
645,motivation,LukWiecz,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,22,28,80,.8,.841621233572914,112.624318503594,4,17,120,-1.49372002014772,1.49372002014772,12684.2371183989,7.37568149640629,15,13,169
647,motivation,LukWiecz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,22,28,80,.8,.841621233572914,112.624318503594,4,17,120,-1.49372002014772,1.49372002014772,12684.2371183989,7.37568149640629,15,13,169
648,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,22,28,80,.8,.841621233572914,112.624318503594,4,17,120,-1.49372002014772,1.49372002014772,12684.2371183989,7.37568149640629,15,13,169
140,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,22,31,90,.9,1.2815515655446,119.223273483169,4,17,120,-1.88806964720474,1.88806964720474,14214.1889400425,.77672651683099,16,15,225
666,motivation,LukWiecz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,22,32,93,.93,1.47579102817917,122.136865422688,4,17,120,-2.01951952289041,2.01951952289041,14917.4138952797,-2.13686542268756,16,16,256
736,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,23,31,90,.9,1.2815515655446,119.223273483169,4,17,120,-1.88806964720474,1.88806964720474,14214.1889400425,.77672651683099,17,14,196
1036,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,23,32,93,.93,1.47579102817917,122.136865422688,4,17,120,-2.01951952289041,2.01951952289041,14917.4138952797,-2.13686542268756,16,16,256
186,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,23,32,93,.93,1.47579102817917,122.136865422688,4,17,120,-2.01951952289041,2.01951952289041,14917.4138952797,-2.13686542268756,16,16,256
963,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,24,28,80,.8,.841621233572914,112.624318503594,4,17,120,-1.49372002014772,1.49372002014772,12684.2371183989,7.37568149640629,14,14,196
218,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,24,28,80,.8,.841621233572914,112.624318503594,4,17,120,-1.49372002014772,1.49372002014772,12684.2371183989,7.37568149640629,14,14,196
1089,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,24,29,84,.84,.994457883209753,114.916868248146,4,17,120,-1.62516989583339,1.62516989583339,13205.8866079618,5.08313175185371,14,15,225
222,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,24,29,84,.84,.994457883209753,114.916868248146,4,17,120,-1.62516989583339,1.62516989583339,13205.8866079618,5.08313175185371,14,15,225
810,motivation,JanAntcz,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,26,31,90,.9,1.2815515655446,119.223273483169,4,17,120,-1.88806964720474,1.88806964720474,14214.1889400425,.77672651683099,16,15,225
811,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,26,33,95,.95,1.64485362695147,124.672804404272,4,17,120,-2.15096939857608,2.15096939857608,15543.3081580259,-4.67280440427207,16,17,289
323,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,28,28,80,.8,.841621233572914,112.624318503594,4,17,120,-1.49372002014772,1.49372002014772,12684.2371183989,7.37568149640629,14,14,196
463,motivation,AZochows,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,19,28,80,.8,.841621233572914,112.624318503594,4,18,125,-.49372002014772,.49372002014772,12684.2371183989,12.3756814964063,12,16,256
18,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,19,29,84,.84,.994457883209753,114.916868248146,4,18,125,-.625169895833395,.625169895833395,13205.8866079618,10.0831317518537,14,15,225
914,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,19,29,84,.84,.994457883209753,114.916868248146,4,18,125,-.625169895833395,.625169895833395,13205.8866079618,10.0831317518537,14,15,225
1049,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,20,27,75,.75,.674489750196082,110.117346252941,4,18,125,-.362270144462052,.362270144462052,12125.8299457901,14.8826537470588,14,13,169
39,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,20,27,75,.75,.674489750196082,110.117346252941,4,18,125,-.362270144462052,.362270144462052,12125.8299457901,14.8826537470588,14,13,169
503,motivation,JuliaWoj,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,20,33,95,.95,1.64485362695147,124.672804404272,4,18,125,-1.15096939857608,1.15096939857608,15543.3081580259,.327195595727929,17,16,256
1104,data4, ,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,21,27,75,.75,.674489750196082,110.117346252941,4,18,125,-.362270144462052,.362270144462052,12125.8299457901,14.8826537470588,14,13,169
64,couples,couples_men,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,21,27,75,.75,.674489750196082,110.117346252941,4,18,125,-.362270144462052,.362270144462052,12125.8299457901,14.8826537470588,14,13,169
556,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,21,27,75,.75,.674489750196082,110.117346252941,4,18,125,-.362270144462052,.362270144462052,12125.8299457901,14.8826537470588,15,12,144
